,offer_id,product_id,category,cents_required,allows_multitransaction,start_date,end_date,duration,brands
34160,01GAPAMA1DZGADHCR438PXWQSB,11515031241871541499,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
42950,01G52RDSM9DMX24YH71ZY53TEF,3684781537462312179,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
33503,01GAPAMA1DZGADHCR438PXWQSB,9571773712531032488,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
5336,01G7W4GJD20PRHQE66HFBVEXZ2,9570195673442816954,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,40,13388685157089796813
8157,01G7WBY8GCWVRH11TWDWDAD3CY,5331600319331149493,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
34500,01GAPFXB54F58HWJ6MY4RD0YN9,6522401389912665611,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
30780,01GAP87DXVP527JNEGTSJ0FBX3,1766272117467928034,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
6092,01G7W500N37XFZ30X0E5HQ2JV9,8023778905834612788,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
43330,01G52RJKW6W8797K1AQTVY8KRH,3346770073473207560,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,60,13774051611309538603
25803,01GA6PXDXQD07T52G65KHVH8MZ,11137607991866845537,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13774051611309538603
46239,01G54NMB0X0M0XXH7CXYHN9D92,10119721127622616456,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,16209527524158134138
22724,01G5S56GABX4HRVW6G3ERPJBDY,206687903500410905,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
1815,01G7D22R0H77BYDK2AXB003HDM,11381599248220804867,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,3447117117351085285
36311,01GAPXSQFP112GQZ13TMG391AK,7124539848129545587,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
40949,01GAS5A9Q15JJXNYC0A3QSD328,15681135380611354168,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
2167,01G7D22R0H77BYDK2AXB003HDM,6360985200796181649,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,3447117117351085285
24774,01G8XJHT2XSGJVRSJZQ8WPSMWF,14356951080394798860,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1279604269096745345
23506,01G5S5CVD7HK2XK1Y9WYZ4KXV3,5233349331784571405,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
33786,01GAPAMA1DZGADHCR438PXWQSB,6789793869150171852,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
31476,01GAP87DXVP527JNEGTSJ0FBX3,6611226586654242932,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
15730,01G5PWD1B0124QR8E3XW9Z4ZAK,3886890493789548429,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
45600,01G52THQVV26AR6HJ7XZT1DFX8,6672724103166384541,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
19665,01G5QCGAC6581YEZ9NG4DW7DC9,3383169960424063547,HOUSEHOLD,1000.0,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
17468,01G5PWHCYQ7K8A319ABMD4Q8JY,6849994481626032278,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
47810,01G5EN6BETJYC0WNG4HWH9QG83,15234837455105767659,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
33832,01GAPAMA1DZGADHCR438PXWQSB,11965108694612347820,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
31704,01GAP87DXVP527JNEGTSJ0FBX3,10036943597907454103,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
38264,01GARZ23W1DQAYVPJGZNX6WPM5,18207284271485543686,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
7415,01G7W63JCT3X53B593WB0FMFTW,3152079401473424134,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
8168,01G7WBY8GCWVRH11TWDWDAD3CY,14566905242584387456,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
18104,01G5Q6NR7SNJ1795C984V437TT,12036291994292846184,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,3447117117351085285
2434,01G7D0X0T8ZR6JKZEA4PMZX5A4,5490695189273652922,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,3447117117351085285
31529,01GAP87DXVP527JNEGTSJ0FBX3,12268783804910422651,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
35118,01GAPJXZCWDVC9685HYRGXWDJD,17237042490227483261,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11021339065701790727
31736,01GAP87DXVP527JNEGTSJ0FBX3,9667032741168877101,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
16441,01G5PWD1B0124QR8E3XW9Z4ZAK,5608093353735264905,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
12095,01G5EPJCAZKKJJYRNMCHE40894,5501835011677545657,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
28191,01GAM26T4N4C2SPFJDMS6XRBHV,4088417051751928746,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11021339065701790727
3018,01G7D4BNZDWDMF7AQQZADHB7WX,5239617010705258116,HOUSEHOLD,500.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11021339065701790727
27356,01GAHBGDHVFY063BY0R1FP9K0B,2302705702501475773,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,16209527524158134138
6967,01G7W63JCT3X53B593WB0FMFTW,2658316388144844496,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
33651,01GAPAMA1DZGADHCR438PXWQSB,3180628868454939908,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
9753,01G7WG25S0Y0F9ZTDBAC8JRJDY,10930719840329389177,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,60,13774051611309538603
8801,01G7WC4W8P6PXNZBZMRTXJR2H7,17190124637040925536,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
39173,01GARZXJWAANTS6YFBYJWHHYYJ,18237555544404995907,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
28638,01GANZX03XW6EZY7Y2J5D147MJ,16188904698568207787,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
29190,01GAP0B4W3GGS8Y52QPZY8PPVT,1742589665474335852,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
16775,01G5PWHCYQ7K8A319ABMD4Q8JY,9614501726724363546,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
9871,01G7WG25S0Y0F9ZTDBAC8JRJDY,3694784981255636212,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,60,13774051611309538603
14245,01G5PVXWZ4GZ5CX8XD6A24DMVP,18162411795763428517,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
42228,01G52R794TQ4903FMBZJSKTBTP,12967539600444172621,PERSONAL_CARE,2000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
34624,01GAPFXB54F58HWJ6MY4RD0YN9,18016403627753285746,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
10021,01G7WGQY9W5CDWPM4A2R5HH3ZG,8545239048165634126,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13774051611309538603
40812,01GAS5A9Q15JJXNYC0A3QSD328,4401907293723336921,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
12320,01G5EY6RFAZJJD09V2D708G8Q5,16706396346026493600,HOUSEHOLD,,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
15667,01G5PWD1B0124QR8E3XW9Z4ZAK,18377548918965942955,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
11332,01G7WJD3N7X3A8KVG45WVG7YJX,17378833699744116635,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,6966397462150644289
18727,01G5Q77KWDSRP2MGBV4NENSP3T,11691365764974479377,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,3447117117351085285
6947,01G7W5TD65VZXFNBG3QF018PY7,155109236222557151,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
10160,01G7WGQY9W5CDWPM4A2R5HH3ZG,10706214488686716821,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13774051611309538603
19891,01G5QCQKPEQN35YWMG2TDWR4RX,16034630106534460987,HOUSEHOLD,2000.0,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
24931,01G8XQMQYD2MJVKGR2KGPYC8EE,17831003345576221054,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1279604269096745345
23587,01G5S5CVD7HK2XK1Y9WYZ4KXV3,3259535943667890092,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
48160,01G5ENBMS8Z4YZYPZEGEXSRQNA,4214758317794274348,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
12938,01G5EYJZCDTXN8C5J4MAEK3X5A,7099473047870372145,HOUSEHOLD,,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
291,01G7CPWNPXQZSYHKJNP2KB9R8P,1492038960112441056,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11548329967324919662
7256,01G7W63JCT3X53B593WB0FMFTW,18350738638795688843,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
25304,01G8XJTZ5QG0MN16V4S2FNRD0R,10774948359927618137,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1279604269096745345
20640,01G5S24SGT99DB9XTH9T063QYM,9635486911990186937,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,40,13388685157089796813
32274,01GAP9YGGRQCX7JVZPE73T595T,7745333632446404832,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
15333,01G5PW8MQYBT5Z12S486D8B0DX,14302247257553489431,BABY,6000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1762597501371776412
5232,01G7W4GJD20PRHQE66HFBVEXZ2,16454140063094357626,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,40,13388685157089796813
7417,01G7W63JCT3X53B593WB0FMFTW,14649856546847702932,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
46773,01G5EMZP9YTZXG77J15RT1B6SB,17006682407958297648,HOUSEHOLD,3000.0,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11548329967324919662
8915,01G7WCJGX8ZVWAJ5P7QSJS556Z,2847722541971253929,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,16209527524158134138
45735,01G52TMYR82CKQT4EXAJQA8NQN,8609549051211224607,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
8023,01G7WBY8GCWVRH11TWDWDAD3CY,2980820667774711504,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
27717,01GAKVCN06X59714FD4TSGS7AE,4098680695843543232,HOUSEHOLD,500.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11021339065701790727
903,01G7CPS77PGBYRE3XCW9HEEZPZ,5104083724753437902,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11548329967324919662
38437,01GARZ23W1DQAYVPJGZNX6WPM5,390981127640190337,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
33521,01GAPAMA1DZGADHCR438PXWQSB,3086772764545126745,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
44303,01G52SG58P1SPTA5SXS0179012,15141805708086537501,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-15 23:59:59.999,31,13774051611309538603
5435,01G7W4GJD20PRHQE66HFBVEXZ2,15518971623139575933,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,40,13388685157089796813
4675,01G7W495NECERZZGHSNGHDB62S,6026818723216214077,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
36848,01GAPY4KR3EBNBN0419PE1CPYD,14713043609919442329,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
48306,01G5EPF91WCK91YJC7YDGY4961,14037728525793035787,HOUSEHOLD,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,11548329967324919662
531,01G7CQ6SXJR4AH35HPA7TE0VYA,2664223404460214231,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11548329967324919662
22685,01G5S4YD5T846R9W2PR2R7B3RM,4549151931803553107,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
2433,01G7D0X0T8ZR6JKZEA4PMZX5A4,16417062376650989647,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,3447117117351085285
40989,01GAS5A9Q15JJXNYC0A3QSD328,14971525809476326358,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
28821,01GANZX03XW6EZY7Y2J5D147MJ,15858403909182186879,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
11503,01G7WJFRDT4CFPB2PM3QWC0209,16990180369747589314,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,6966397462150644289
25322,01GA6N52A0PD6Z6ZJ00YZV8JZ5,5985156648943200370,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,60,13774051611309538603
2296,01G7D0X0T8ZR6JKZEA4PMZX5A4,12003748264708306687,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,3447117117351085285
19960,01G5QCQKPEQN35YWMG2TDWR4RX,3780851914221951263,HOUSEHOLD,2000.0,True,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,62,11021339065701790727
44229,01G52SG58P1SPTA5SXS0179012,17222038634516439873,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-15 23:59:59.999,31,13774051611309538603
34749,01GAPHKJSDVHGXHZ8FBC2G4SVA,16529043750860571879,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
42961,01G52RDSM9DMX24YH71ZY53TEF,4550628541215151491,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
35148,01GAPJXZCWDVC9685HYRGXWDJD,12949659186388905100,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11021339065701790727
45324,01G52TD1K8595ZHFWSTZKGKVMD,8876287354517695748,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
7593,01G7W63JCT3X53B593WB0FMFTW,12455080198370694364,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
39407,01GARZXJWAANTS6YFBYJWHHYYJ,15767123235082454942,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
35372,01GAPP8YMCMDZ1NG20B424G1JZ,10644491159118398505,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
11448,01G7WJD3N7X3A8KVG45WVG7YJX,492785286860725665,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,6966397462150644289
14815,01G5PW8MQYBT5Z12S486D8B0DX,6310954189542162363,BABY,6000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1762597501371776412
8952,01G7WCJGX8ZVWAJ5P7QSJS556Z,12001634106000497512,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,16209527524158134138
7326,01G7W63JCT3X53B593WB0FMFTW,11934633348755398126,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
20605,01G5S24SGT99DB9XTH9T063QYM,8148685461420336899,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,40,13388685157089796813
8031,01G7WBY8GCWVRH11TWDWDAD3CY,6146159859999245031,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
40004,01GAS04CX3WBFV10VX2HZWH8VB,13088471352317420872,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
40194,01GAS1FN9RMNJMJ621FWYVY5HM,17817423791808962385,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
34398,01GAPFXB54F58HWJ6MY4RD0YN9,8274188742922787052,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
32449,01GAP9YGGRQCX7JVZPE73T595T,5102460823702517897,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
7526,01G7W63JCT3X53B593WB0FMFTW,16372490488284315592,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
44335,01G52SJZC76H1AA8MAW4CNAVMV,8658753475701567797,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
46327,01G54NVXQ9XCGFXSGRBQN01GHY,408995525199111991,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,16209527524158134138
6625,01G7W5TD65VZXFNBG3QF018PY7,17191592685385398836,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
20625,01G5S24SGT99DB9XTH9T063QYM,9444449279026532429,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,40,13388685157089796813
30646,01GAP87DXVP527JNEGTSJ0FBX3,10859478410811706359,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
35492,01GAPP8YMCMDZ1NG20B424G1JZ,2593626979754373508,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
23685,01G5S5CVD7HK2XK1Y9WYZ4KXV3,5331600319331149493,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13388685157089796813
42172,01G52R794TQ4903FMBZJSKTBTP,4263570972477501409,PERSONAL_CARE,2000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
5695,01G7W4GJD20PRHQE66HFBVEXZ2,2261135188360376580,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,40,13388685157089796813
25835,01GA6PXDXQD07T52G65KHVH8MZ,13937072432258759822,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13774051611309538603
9750,01G7WG25S0Y0F9ZTDBAC8JRJDY,7998205983477379205,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,60,13774051611309538603
36291,01GAPXGW0FBRS7556353TGX5M2,17884450354564042485,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,40,13388685157089796813
40015,01GAS04CX3WBFV10VX2HZWH8VB,14885432217908518176,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
43101,01G52RJKW6W8797K1AQTVY8KRH,2680029326802849852,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,60,13774051611309538603
7111,01G7W63JCT3X53B593WB0FMFTW,17094525431874646992,BABY,3000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
20543,01G5S24SGT99DB9XTH9T063QYM,2528116106255251597,BABY,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,40,13388685157089796813
13233,01G5PVXWZ4GZ5CX8XD6A24DMVP,4131646444411747849,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
43391,01G52RJKW6W8797K1AQTVY8KRH,5448948292154198487,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,60,13774051611309538603
37270,01GAPZ2K1K3QNA9FWX1N9N03SH,15445125092830231174,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
33972,01GAPAMA1DZGADHCR438PXWQSB,14214741335617889473,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
30286,01GAP4SPAR80VPTB459X1677C4,7159049393688047242,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
16751,01G5PWHCYQ7K8A319ABMD4Q8JY,6401953779089325032,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
44587,01G52SPGG3CGBXQSBA991PDC24,16083421024742456528,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
24058,01G7CP5GY0X5WZJW2HNCG4VH6A,7290104957633796497,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11548329967324919662
26091,01GA6SR67Z5WT6QFNN53B9RJAS,12271000609792962577,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13774051611309538603
34462,01GAPFXB54F58HWJ6MY4RD0YN9,12224649917104317189,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,11548329967324919662
44267,01G52SG58P1SPTA5SXS0179012,7054729521141264827,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-15 23:59:59.999,31,13774051611309538603
10372,01G7WGQY9W5CDWPM4A2R5HH3ZG,17924712000213646320,PERSONAL_CARE,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13774051611309538603
45780,01G52TMYR82CKQT4EXAJQA8NQN,6044340374477198521,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1279604269096745345
14056,01G5PVXWZ4GZ5CX8XD6A24DMVP,16715675105321598081,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
6974,01G7W5TD65VZXFNBG3QF018PY7,8422609664382036439,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
40869,01GAS5A9Q15JJXNYC0A3QSD328,18407328841690314912,HOUSEHOLD,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,3447117117351085285
14273,01G5PW8MQYBT5Z12S486D8B0DX,8723504332326572041,BABY,6000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,1762597501371776412
8936,01G7WCJGX8ZVWAJ5P7QSJS556Z,17984451232170318542,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,16209527524158134138
3240,01G7D4PNYVFFP2H1X2ST5HGRV4,687784615973217964,HOUSEHOLD,500.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,11021339065701790727
4387,01G7W3TCRX5EYH17HFT0YW2VNY,5784664077507138382,BABY,6000.0,True,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,1762597501371776412
2682,01G7D0X0T8ZR6JKZEA4PMZX5A4,17638183852606973235,HOUSEHOLD,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,3447117117351085285
8803,01G7WC4W8P6PXNZBZMRTXJR2H7,11640493146682026783,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
32852,01GAP9YGGRQCX7JVZPE73T595T,11791281402802272548,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
6125,01G7W500N37XFZ30X0E5HQ2JV9,10440502634049880335,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,31,13388685157089796813
38221,01GARZ23W1DQAYVPJGZNX6WPM5,14040140338029056068,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,13388685157089796813
15873,01G5PWD1B0124QR8E3XW9Z4ZAK,17268709453572094228,BABY,,False,2022-07-01 00:00:00.000,2022-08-31 23:59:59.999,61,1762597501371776412
30666,01GAP87DXVP527JNEGTSJ0FBX3,9646371573537134793,BABY,6000.0,True,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
42329,01G52R794TQ4903FMBZJSKTBTP,16807498337305903652,PERSONAL_CARE,2000.0,True,2022-07-01 00:00:00.000,2022-07-31 23:59:59.999,31,13774051611309538603
34053,01GAPAMA1DZGADHCR438PXWQSB,62167349014283479,BABY,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,30,1762597501371776412
5309,01G7W4GJD20PRHQE66HFBVEXZ2,12058314898579887747,BABY,,False,2022-08-01 00:00:00.000,2022-08-31 23:59:59.999,40,13388685157089796813
41200,01G52Q236FFFD05YQQJ876M5Z6,4815373638600939325,PERSONAL_CARE,,False,2022-07-01 00:00:00.000,2022-08-01 23:59:59.999,30,6966397462150644289
25611,01GA6N52A0PD6Z6ZJ00YZV8JZ5,10403279410856337165,PERSONAL_CARE,,False,2022-09-01 00:00:00.000,2022-09-30 23:59:59.999,60,13774051611309538603
